"","Month","Particelle.sospese.PM2.5...µg.m.","COMUNE","Year"
"1589","gennaio",29.258064516129,"Palazzolo sull'Oglio","2020"
"1590","giugno",9.4,"Palazzolo sull'Oglio","2020"
"1591","luglio",11.1333333333333,"Palazzolo sull'Oglio","2020"
"1592","maggio",9.54838709677419,"Palazzolo sull'Oglio","2020"
"1593","marzo",18.8064516129032,"Palazzolo sull'Oglio","2020"
"1594","novembre",37.4333333333333,"Palazzolo sull'Oglio","2020"
"1595","ottobre",18.0322580645161,"Palazzolo sull'Oglio","2020"
"1596","settembre",14.4333333333333,"Palazzolo sull'Oglio","2020"
"1597","agosto",8.41935483870968,"Paratico","2020"
"1598","aprile",15.8333333333333,"Paratico","2020"
"1599","dicembre",22.4838709677419,"Paratico","2020"
"1600","febbraio",21.4137931034483,"Paratico","2020"
"1601","gennaio",31.4838709677419,"Paratico","2020"
"1602","giugno",8.33333333333333,"Paratico","2020"
"1603","luglio",9.4,"Paratico","2020"
"1604","maggio",8.7741935483871,"Paratico","2020"
"1605","marzo",17.258064516129,"Paratico","2020"
"1606","novembre",34.1333333333333,"Paratico","2020"
"1607","ottobre",15.3870967741935,"Paratico","2020"
"1608","settembre",11.2333333333333,"Paratico","2020"
"1609","agosto",4.74193548387097,"Paspardo","2020"
"1610","aprile",9.6,"Paspardo","2020"
"1611","dicembre",12.5483870967742,"Paspardo","2020"
"1612","febbraio",15.0344827586207,"Paspardo","2020"
"1613","gennaio",19.9032258064516,"Paspardo","2020"
"1614","giugno",4.53333333333333,"Paspardo","2020"
"1615","luglio",4.86666666666667,"Paspardo","2020"
"1616","maggio",5.67741935483871,"Paspardo","2020"
"1617","marzo",9.67741935483871,"Paspardo","2020"
"1618","novembre",22.1666666666667,"Paspardo","2020"
"1619","ottobre",6,"Paspardo","2020"
"1620","settembre",6.26666666666667,"Paspardo","2020"
"1621","agosto",10,"Passirano","2020"
"1622","aprile",16.8,"Passirano","2020"
"1623","dicembre",27.6451612903226,"Passirano","2020"
"1624","febbraio",25.7241379310345,"Passirano","2020"
"1625","gennaio",37.1612903225806,"Passirano","2020"
"1626","giugno",8.93333333333333,"Passirano","2020"
"1627","luglio",10.7,"Passirano","2020"
"1628","maggio",10.1935483870968,"Passirano","2020"
"1629","marzo",20.4193548387097,"Passirano","2020"
"1630","novembre",38.5,"Passirano","2020"
"1631","ottobre",17.2258064516129,"Passirano","2020"
"1632","settembre",13.0666666666667,"Passirano","2020"
"1633","agosto",13,"Pavone del Mella","2020"
"1634","aprile",17.6333333333333,"Pavone del Mella","2020"
"1635","dicembre",30.6129032258065,"Pavone del Mella","2020"
"1636","febbraio",23.3103448275862,"Pavone del Mella","2020"
"1637","gennaio",32.2258064516129,"Pavone del Mella","2020"
"1638","giugno",9.6,"Pavone del Mella","2020"
"1639","luglio",12.3,"Pavone del Mella","2020"
"1640","maggio",9.74193548387097,"Pavone del Mella","2020"
"1641","marzo",22.5161290322581,"Pavone del Mella","2020"
"1642","novembre",39.8666666666667,"Pavone del Mella","2020"
"1643","ottobre",22.9032258064516,"Pavone del Mella","2020"
"1644","settembre",16.8,"Pavone del Mella","2020"
"1645","agosto",5.96774193548387,"Pertica Alta","2020"
"1646","aprile",12.8333333333333,"Pertica Alta","2020"
"1647","dicembre",8.48387096774194,"Pertica Alta","2020"
"1648","febbraio",14.8275862068966,"Pertica Alta","2020"
"1649","gennaio",20.4516129032258,"Pertica Alta","2020"
"1650","giugno",6.26666666666667,"Pertica Alta","2020"
"1651","luglio",6.93333333333333,"Pertica Alta","2020"
"1652","maggio",7.16129032258065,"Pertica Alta","2020"
"1653","marzo",12.6451612903226,"Pertica Alta","2020"
"1654","novembre",20.1333333333333,"Pertica Alta","2020"
"1655","ottobre",8.12903225806452,"Pertica Alta","2020"
"1656","settembre",7.4,"Pertica Alta","2020"
"1657","agosto",5.87096774193548,"Pertica Bassa","2020"
"1658","aprile",11.2666666666667,"Pertica Bassa","2020"
"1659","dicembre",5.74193548387097,"Pertica Bassa","2020"
"1660","febbraio",10.8620689655172,"Pertica Bassa","2020"
"1661","gennaio",14.3225806451613,"Pertica Bassa","2020"
"1662","giugno",5.9,"Pertica Bassa","2020"
"1663","luglio",6.86666666666667,"Pertica Bassa","2020"
"1664","maggio",6.58064516129032,"Pertica Bassa","2020"
"1665","marzo",10.5483870967742,"Pertica Bassa","2020"
"1666","novembre",16.1,"Pertica Bassa","2020"
"1667","ottobre",7.03225806451613,"Pertica Bassa","2020"
"1668","settembre",6.93333333333333,"Pertica Bassa","2020"
"1669","agosto",5.29032258064516,"Pezzaze","2020"
"1670","aprile",16.9,"Pezzaze","2020"
"1671","dicembre",6.61290322580645,"Pezzaze","2020"
"1672","febbraio",23.0689655172414,"Pezzaze","2020"
"1673","gennaio",30.4516129032258,"Pezzaze","2020"
"1674","giugno",7.26666666666667,"Pezzaze","2020"
"1675","luglio",6.46666666666667,"Pezzaze","2020"
"1676","maggio",9.61290322580645,"Pezzaze","2020"
"1677","marzo",18.6129032258065,"Pezzaze","2020"
"1678","novembre",14.6333333333333,"Pezzaze","2020"
"1679","ottobre",7.38709677419355,"Pezzaze","2020"
"1680","settembre",6.93333333333333,"Pezzaze","2020"
"1681","agosto",6.25806451612903,"Pian Camuno","2020"
"1682","aprile",19.3666666666667,"Pian Camuno","2020"
"1683","dicembre",12.9354838709677,"Pian Camuno","2020"
"1684","febbraio",29.8620689655172,"Pian Camuno","2020"
"1685","gennaio",38.5161290322581,"Pian Camuno","2020"
"1686","giugno",7.8,"Pian Camuno","2020"
"1687","luglio",7.63333333333333,"Pian Camuno","2020"
"1688","maggio",10.4516129032258,"Pian Camuno","2020"
"1689","marzo",22.1290322580645,"Pian Camuno","2020"
"1690","novembre",20.1333333333333,"Pian Camuno","2020"
"1691","ottobre",10.5483870967742,"Pian Camuno","2020"
"1692","settembre",8.73333333333333,"Pian Camuno","2020"
"1693","agosto",5.70967741935484,"Piancogno","2020"
"1694","aprile",17.9,"Piancogno","2020"
"1695","dicembre",12.1290322580645,"Piancogno","2020"
"1696","febbraio",30.2413793103448,"Piancogno","2020"
"1697","gennaio",39.4838709677419,"Piancogno","2020"
"1698","giugno",6.63333333333333,"Piancogno","2020"
"1699","luglio",7.13333333333333,"Piancogno","2020"
"1700","maggio",9.80645161290323,"Piancogno","2020"
"1701","marzo",20.6129032258065,"Piancogno","2020"
"1702","novembre",18.7666666666667,"Piancogno","2020"
"1703","ottobre",10,"Piancogno","2020"
"1704","settembre",8.43333333333333,"Piancogno","2020"
"1705","agosto",5.87096774193548,"Pisogne","2020"
"1706","aprile",18.0333333333333,"Pisogne","2020"
"1707","dicembre",8.87096774193548,"Pisogne","2020"
"1708","febbraio",27.6206896551724,"Pisogne","2020"
"1709","gennaio",36.9032258064516,"Pisogne","2020"
"1710","giugno",7.5,"Pisogne","2020"
"1711","luglio",7.13333333333333,"Pisogne","2020"
"1712","maggio",9.80645161290323,"Pisogne","2020"
"1713","marzo",20.3548387096774,"Pisogne","2020"
"1714","novembre",16.8666666666667,"Pisogne","2020"
"1715","ottobre",9.32258064516129,"Pisogne","2020"
"1716","settembre",8.03333333333333,"Pisogne","2020"
"1717","agosto",8.12903225806452,"Polaveno","2020"
"1718","aprile",14.7,"Polaveno","2020"
"1719","dicembre",16.5483870967742,"Polaveno","2020"
"1720","febbraio",19.0689655172414,"Polaveno","2020"
"1721","gennaio",27.9354838709677,"Polaveno","2020"
"1722","giugno",7.9,"Polaveno","2020"
"1723","luglio",9,"Polaveno","2020"
"1724","maggio",8.7741935483871,"Polaveno","2020"
"1725","marzo",15.8387096774194,"Polaveno","2020"
"1726","novembre",29.6333333333333,"Polaveno","2020"
"1727","ottobre",13.0967741935484,"Polaveno","2020"
"1728","settembre",9.86666666666667,"Polaveno","2020"
"1729","agosto",9.35483870967742,"Polpenazze del Garda","2020"
"1730","aprile",14.5333333333333,"Polpenazze del Garda","2020"
"1731","dicembre",23.3548387096774,"Polpenazze del Garda","2020"
"1732","febbraio",17.6896551724138,"Polpenazze del Garda","2020"
"1733","gennaio",24.6451612903226,"Polpenazze del Garda","2020"
"1734","giugno",7.16666666666667,"Polpenazze del Garda","2020"
"1735","luglio",8.8,"Polpenazze del Garda","2020"
"1736","maggio",8.12903225806452,"Polpenazze del Garda","2020"
"1737","marzo",14.3225806451613,"Polpenazze del Garda","2020"
"1738","novembre",34.4,"Polpenazze del Garda","2020"
"1739","ottobre",15.1935483870968,"Polpenazze del Garda","2020"
"1740","settembre",10.3666666666667,"Polpenazze del Garda","2020"
"1741","agosto",12.6451612903226,"Pompiano","2020"
"1742","aprile",18.1333333333333,"Pompiano","2020"
"1743","dicembre",30.2258064516129,"Pompiano","2020"
"1744","febbraio",23.9310344827586,"Pompiano","2020"
"1745","gennaio",33.3870967741936,"Pompiano","2020"
"1746","giugno",10.1,"Pompiano","2020"
"1747","luglio",12.1666666666667,"Pompiano","2020"
"1748","maggio",10.3225806451613,"Pompiano","2020"
"1749","marzo",22.7096774193548,"Pompiano","2020"
"1750","novembre",40.0333333333333,"Pompiano","2020"
"1751","ottobre",21.9677419354839,"Pompiano","2020"
"1752","settembre",17.4333333333333,"Pompiano","2020"
"1753","agosto",11.9677419354839,"Poncarale","2020"
"1754","aprile",19.0666666666667,"Poncarale","2020"
"1755","dicembre",32,"Poncarale","2020"
"1756","febbraio",33.8620689655172,"Poncarale","2020"
"1757","gennaio",45.9677419354839,"Poncarale","2020"
"1758","giugno",9.66666666666667,"Poncarale","2020"
"1759","luglio",11.2333333333333,"Poncarale","2020"
"1760","maggio",12.6129032258065,"Poncarale","2020"
"1761","marzo",26.5806451612903,"Poncarale","2020"
"1762","novembre",41.0666666666667,"Poncarale","2020"
"1763","ottobre",20.3225806451613,"Poncarale","2020"
"1764","settembre",14.8,"Poncarale","2020"
"1765","agosto",3.23333333333333,"Ponte di Legno","2020"
"1766","aprile",5.63333333333333,"Ponte di Legno","2020"
"1767","dicembre",3.74074074074074,"Ponte di Legno","2020"
"1768","febbraio",3.72413793103448,"Ponte di Legno","2020"
"1769","gennaio",5.35483870967742,"Ponte di Legno","2020"
"1770","giugno",3.3,"Ponte di Legno","2020"
"1771","luglio",3.26666666666667,"Ponte di Legno","2020"
"1772","maggio",3.93548387096774,"Ponte di Legno","2020"
"1773","marzo",4.87096774193548,"Ponte di Legno","2020"
"1774","novembre",3.63333333333333,"Ponte di Legno","2020"
"1775","ottobre",3.1,"Ponte di Legno","2020"
"1776","settembre",3.92857142857143,"Ponte di Legno","2020"
"1777","agosto",13.1612903225806,"Pontevico","2020"
"1778","aprile",18.6,"Pontevico","2020"
"1779","dicembre",30.0322580645161,"Pontevico","2020"
"1780","febbraio",25.7931034482759,"Pontevico","2020"
"1781","gennaio",37.5161290322581,"Pontevico","2020"
"1782","giugno",10.3666666666667,"Pontevico","2020"
"1783","luglio",12.5666666666667,"Pontevico","2020"
"1784","maggio",10.6774193548387,"Pontevico","2020"
"1785","marzo",23.258064516129,"Pontevico","2020"
"1786","novembre",40.0333333333333,"Pontevico","2020"
"1787","ottobre",23.5161290322581,"Pontevico","2020"
"1788","settembre",18.6,"Pontevico","2020"
"1789","agosto",10.9354838709677,"Pontoglio","2020"
"1790","aprile",16.4,"Pontoglio","2020"
"1791","dicembre",27.5483870967742,"Pontoglio","2020"
"1792","febbraio",19,"Pontoglio","2020"
"1793","gennaio",27,"Pontoglio","2020"
"1794","giugno",9.2,"Pontoglio","2020"
"1795","luglio",11.4666666666667,"Pontoglio","2020"
"1796","maggio",9.03225806451613,"Pontoglio","2020"
"1797","marzo",18.8709677419355,"Pontoglio","2020"
"1798","novembre",37.0666666666667,"Pontoglio","2020"
"1799","ottobre",18.7096774193548,"Pontoglio","2020"
"1800","settembre",15.1,"Pontoglio","2020"
"1801","agosto",10.7741935483871,"Pozzolengo","2020"
"1802","aprile",16.1,"Pozzolengo","2020"
"1803","dicembre",25.2258064516129,"Pozzolengo","2020"
"1804","febbraio",30.7931034482759,"Pozzolengo","2020"
"1805","gennaio",37.9677419354839,"Pozzolengo","2020"
"1806","giugno",9.23333333333333,"Pozzolengo","2020"
"1807","luglio",9.7,"Pozzolengo","2020"
"1808","maggio",8.90322580645161,"Pozzolengo","2020"
"1809","marzo",19.2258064516129,"Pozzolengo","2020"
"1810","novembre",34.4333333333333,"Pozzolengo","2020"
"1811","ottobre",19.2258064516129,"Pozzolengo","2020"
"1812","settembre",11.8,"Pozzolengo","2020"
"1813","agosto",12.6451612903226,"Pralboino","2020"
"1814","aprile",17.1,"Pralboino","2020"
"1815","dicembre",29.6774193548387,"Pralboino","2020"
"1816","febbraio",22.1379310344828,"Pralboino","2020"
"1817","gennaio",31.1612903225806,"Pralboino","2020"
"1818","giugno",9.63333333333333,"Pralboino","2020"
"1819","luglio",12.1,"Pralboino","2020"
"1820","maggio",9.38709677419355,"Pralboino","2020"
"1821","marzo",21.741935483871,"Pralboino","2020"
"1822","novembre",38.9666666666667,"Pralboino","2020"
"1823","ottobre",23.0967741935484,"Pralboino","2020"
"1824","settembre",16.9666666666667,"Pralboino","2020"
"1825","agosto",7.61290322580645,"Preseglie","2020"
"1826","aprile",13.8,"Preseglie","2020"
"1827","dicembre",19.3225806451613,"Preseglie","2020"
"1828","febbraio",18.4137931034483,"Preseglie","2020"
"1829","gennaio",27.2258064516129,"Preseglie","2020"
"1830","giugno",7.06666666666667,"Preseglie","2020"
"1831","luglio",8.16666666666667,"Preseglie","2020"
"1832","maggio",7.45161290322581,"Preseglie","2020"
"1833","marzo",13.7096774193548,"Preseglie","2020"
"1834","novembre",30.4,"Preseglie","2020"
"1835","ottobre",11.741935483871,"Preseglie","2020"
"1836","settembre",8.83333333333333,"Preseglie","2020"
"1837","agosto",9.54838709677419,"Prevalle","2020"
"1838","aprile",16.1333333333333,"Prevalle","2020"
"1839","dicembre",22.9354838709677,"Prevalle","2020"
"1840","febbraio",23,"Prevalle","2020"
"1841","gennaio",33.0322580645161,"Prevalle","2020"
"1842","giugno",7.83333333333333,"Prevalle","2020"
"1843","luglio",9.4,"Prevalle","2020"
"1844","maggio",9,"Prevalle","2020"
"1845","marzo",17.1612903225806,"Prevalle","2020"
"1846","novembre",32.9,"Prevalle","2020"
"1847","ottobre",15.0967741935484,"Prevalle","2020"
"1848","settembre",10.9,"Prevalle","2020"
"1849","agosto",9.29032258064516,"Provaglio d'Iseo","2020"
"1850","aprile",15.2333333333333,"Provaglio d'Iseo","2020"
"1851","dicembre",23.6451612903226,"Provaglio d'Iseo","2020"
"1852","febbraio",20.7241379310345,"Provaglio d'Iseo","2020"
"1853","gennaio",30.7741935483871,"Provaglio d'Iseo","2020"
"1854","giugno",8.1,"Provaglio d'Iseo","2020"
"1855","luglio",9.83333333333333,"Provaglio d'Iseo","2020"
"1856","maggio",8.80645161290323,"Provaglio d'Iseo","2020"
"1857","marzo",17.1935483870968,"Provaglio d'Iseo","2020"
"1858","novembre",35.1666666666667,"Provaglio d'Iseo","2020"
"1859","ottobre",15.8387096774194,"Provaglio d'Iseo","2020"
"1860","settembre",11.8,"Provaglio d'Iseo","2020"
"1861","agosto",6.87096774193548,"Provaglio Val Sabbia","2020"
"1862","aprile",12.8,"Provaglio Val Sabbia","2020"
"1863","dicembre",13,"Provaglio Val Sabbia","2020"
"1864","febbraio",16,"Provaglio Val Sabbia","2020"
"1865","gennaio",23.2903225806452,"Provaglio Val Sabbia","2020"
"1866","giugno",6.33333333333333,"Provaglio Val Sabbia","2020"
"1867","luglio",7.3,"Provaglio Val Sabbia","2020"
"1868","maggio",6.93548387096774,"Provaglio Val Sabbia","2020"
"1869","marzo",12.0645161290323,"Provaglio Val Sabbia","2020"
"1870","novembre",24.1,"Provaglio Val Sabbia","2020"
"1871","ottobre",10.4838709677419,"Provaglio Val Sabbia","2020"
"1872","settembre",8.33333333333333,"Provaglio Val Sabbia","2020"
"1873","agosto",8.87096774193548,"Puegnago del Garda","2020"
"1874","aprile",14.1666666666667,"Puegnago del Garda","2020"
"1875","dicembre",22.7741935483871,"Puegnago del Garda","2020"
"1876","febbraio",15.8965517241379,"Puegnago del Garda","2020"
"1877","gennaio",22,"Puegnago del Garda","2020"
"1878","giugno",7.06666666666667,"Puegnago del Garda","2020"
"1879","luglio",8.5,"Puegnago del Garda","2020"
"1880","maggio",7.90322580645161,"Puegnago del Garda","2020"
"1881","marzo",13.4516129032258,"Puegnago del Garda","2020"
"1882","novembre",34.1,"Puegnago del Garda","2020"
"1883","ottobre",14.7,"Puegnago del Garda","2020"
"1884","settembre",9.7,"Puegnago del Garda","2020"
"1885","agosto",13.4193548387097,"Quinzano d'Oglio","2020"
"1886","aprile",19.2333333333333,"Quinzano d'Oglio","2020"
"1887","dicembre",29.741935483871,"Quinzano d'Oglio","2020"
"1888","febbraio",27.8275862068966,"Quinzano d'Oglio","2020"
"1889","gennaio",39.9032258064516,"Quinzano d'Oglio","2020"
"1890","giugno",11.0666666666667,"Quinzano d'Oglio","2020"
"1891","luglio",12.9333333333333,"Quinzano d'Oglio","2020"
"1892","maggio",10.9677419354839,"Quinzano d'Oglio","2020"
"1893","marzo",23.8387096774194,"Quinzano d'Oglio","2020"
"1894","novembre",40.2666666666667,"Quinzano d'Oglio","2020"
"1895","ottobre",23.7096774193548,"Quinzano d'Oglio","2020"
"1896","settembre",19.6,"Quinzano d'Oglio","2020"
"1897","agosto",12.0322580645161,"Remedello","2020"
"1898","aprile",16.3666666666667,"Remedello","2020"
"1899","dicembre",28.4838709677419,"Remedello","2020"
"1900","febbraio",21,"Remedello","2020"
"1901","gennaio",29.0967741935484,"Remedello","2020"
"1902","giugno",8.86666666666667,"Remedello","2020"
"1903","luglio",10.5666666666667,"Remedello","2020"
"1904","maggio",8.64516129032258,"Remedello","2020"
"1905","marzo",20.5161290322581,"Remedello","2020"
"1906","novembre",37.7666666666667,"Remedello","2020"
"1907","ottobre",22.1612903225806,"Remedello","2020"
"1908","settembre",14.8333333333333,"Remedello","2020"
"1909","agosto",10.5483870967742,"Rezzato","2020"
"1910","aprile",17.8666666666667,"Rezzato","2020"
"1911","dicembre",24.9677419354839,"Rezzato","2020"
"1912","febbraio",28.6551724137931,"Rezzato","2020"
"1913","gennaio",40.1290322580645,"Rezzato","2020"
"1914","giugno",9,"Rezzato","2020"
"1915","luglio",10.3333333333333,"Rezzato","2020"
"1916","maggio",11.1290322580645,"Rezzato","2020"
"1917","marzo",22.3548387096774,"Rezzato","2020"
"1918","novembre",34.4666666666667,"Rezzato","2020"
"1919","ottobre",17.4838709677419,"Rezzato","2020"
"1920","settembre",12.0333333333333,"Rezzato","2020"
"1921","agosto",12.4516129032258,"Roccafranca","2020"
"1922","aprile",17.7666666666667,"Roccafranca","2020"
"1923","dicembre",28.6451612903226,"Roccafranca","2020"
"1924","febbraio",22.1724137931034,"Roccafranca","2020"
"1925","gennaio",30.9354838709677,"Roccafranca","2020"
"1926","giugno",10.1333333333333,"Roccafranca","2020"
"1927","luglio",12.0666666666667,"Roccafranca","2020"
"1928","maggio",9.74193548387097,"Roccafranca","2020"
"1929","marzo",21.8709677419355,"Roccafranca","2020"
"1930","novembre",38.7666666666667,"Roccafranca","2020"
"1931","ottobre",21.1612903225806,"Roccafranca","2020"
"1932","settembre",17.0666666666667,"Roccafranca","2020"
"1933","agosto",9.67741935483871,"Rodengo Saiano","2020"
"1934","aprile",17.2666666666667,"Rodengo Saiano","2020"
"1935","dicembre",27.0967741935484,"Rodengo Saiano","2020"
"1936","febbraio",28.3793103448276,"Rodengo Saiano","2020"
"1937","gennaio",40.8064516129032,"Rodengo Saiano","2020"
"1938","giugno",8.96666666666667,"Rodengo Saiano","2020"
"1939","luglio",10.7333333333333,"Rodengo Saiano","2020"
"1940","maggio",10.741935483871,"Rodengo Saiano","2020"
"1941","marzo",21.4516129032258,"Rodengo Saiano","2020"
"1942","novembre",37.8333333333333,"Rodengo Saiano","2020"
"1943","ottobre",16.8064516129032,"Rodengo Saiano","2020"
"1944","settembre",12.3666666666667,"Rodengo Saiano","2020"
"1945","agosto",7.90322580645161,"Roè Volciano","2020"
"1946","aprile",13.7666666666667,"Roè Volciano","2020"
"1947","dicembre",22.9354838709677,"Roè Volciano","2020"
"1948","febbraio",15.9655172413793,"Roè Volciano","2020"
"1949","gennaio",22.7096774193548,"Roè Volciano","2020"
"1950","giugno",7.06666666666667,"Roè Volciano","2020"
"1951","luglio",8.03333333333333,"Roè Volciano","2020"
"1952","maggio",7.48387096774194,"Roè Volciano","2020"
"1953","marzo",12.7741935483871,"Roè Volciano","2020"
"1954","novembre",32.8333333333333,"Roè Volciano","2020"
"1955","ottobre",13,"Roè Volciano","2020"
"1956","settembre",8.96666666666667,"Roè Volciano","2020"
"1957","agosto",11.1612903225806,"Roncadelle","2020"
"1958","aprile",19.4333333333333,"Roncadelle","2020"
"1959","dicembre",31.6129032258065,"Roncadelle","2020"
"1960","febbraio",34.6206896551724,"Roncadelle","2020"
"1961","gennaio",47.7096774193548,"Roncadelle","2020"
"1962","giugno",10.3666666666667,"Roncadelle","2020"
"1963","luglio",11.7333333333333,"Roncadelle","2020"
"1964","maggio",13.1935483870968,"Roncadelle","2020"
"1965","marzo",26.3225806451613,"Roncadelle","2020"
"1966","novembre",41.1666666666667,"Roncadelle","2020"
"1967","ottobre",19.5161290322581,"Roncadelle","2020"
"1968","settembre",14.1333333333333,"Roncadelle","2020"
"1969","agosto",10.9677419354839,"Rovato","2020"
"1970","aprile",17.8,"Rovato","2020"
"1971","dicembre",28.3225806451613,"Rovato","2020"
"1972","febbraio",25.551724137931,"Rovato","2020"
"1973","gennaio",35.9032258064516,"Rovato","2020"
"1974","giugno",9.76666666666667,"Rovato","2020"
"1975","luglio",11.2,"Rovato","2020"
"1976","maggio",10.7741935483871,"Rovato","2020"
"1977","marzo",22.3225806451613,"Rovato","2020"
"1978","novembre",38.3333333333333,"Rovato","2020"
"1979","ottobre",19.3548387096774,"Rovato","2020"
"1980","settembre",14.6666666666667,"Rovato","2020"
"1981","agosto",11.7096774193548,"Rudiano","2020"
"1982","aprile",17.4666666666667,"Rudiano","2020"
"1983","dicembre",29.0645161290323,"Rudiano","2020"
"1984","febbraio",20.7931034482759,"Rudiano","2020"
"1985","gennaio",29.3548387096774,"Rudiano","2020"
"1986","giugno",10.0333333333333,"Rudiano","2020"
"1987","luglio",11.7,"Rudiano","2020"
"1988","maggio",9.51612903225806,"Rudiano","2020"
"1989","marzo",21.0645161290323,"Rudiano","2020"
"1990","novembre",38.6333333333333,"Rudiano","2020"
"1991","ottobre",20.3548387096774,"Rudiano","2020"
"1992","settembre",16.3666666666667,"Rudiano","2020"
"1993","agosto",7.67741935483871,"Sabbio Chiese","2020"
"1994","aprile",13.7333333333333,"Sabbio Chiese","2020"
"1995","dicembre",17.6129032258065,"Sabbio Chiese","2020"
"1996","febbraio",17.9310344827586,"Sabbio Chiese","2020"
"1997","gennaio",26.5483870967742,"Sabbio Chiese","2020"
"1998","giugno",7.26666666666667,"Sabbio Chiese","2020"
"1999","luglio",8,"Sabbio Chiese","2020"
"2000","maggio",7.54838709677419,"Sabbio Chiese","2020"
"2001","marzo",13.4516129032258,"Sabbio Chiese","2020"
"2002","novembre",28.5333333333333,"Sabbio Chiese","2020"
"2003","ottobre",11.8387096774194,"Sabbio Chiese","2020"
"2004","settembre",8.6,"Sabbio Chiese","2020"
"2005","agosto",7.41935483870968,"Sale Marasino","2020"
"2006","aprile",14.8666666666667,"Sale Marasino","2020"
"2007","dicembre",13.741935483871,"Sale Marasino","2020"
"2008","febbraio",17.4137931034483,"Sale Marasino","2020"
"2009","gennaio",25.1612903225806,"Sale Marasino","2020"
"2010","giugno",7.46666666666667,"Sale Marasino","2020"
"2011","luglio",8.4,"Sale Marasino","2020"
"2012","maggio",8.32258064516129,"Sale Marasino","2020"
"2013","marzo",15.8064516129032,"Sale Marasino","2020"
"2014","novembre",25.4333333333333,"Sale Marasino","2020"
"2015","ottobre",12.1612903225806,"Sale Marasino","2020"
"2016","settembre",9.8,"Sale Marasino","2020"
"2017","agosto",7.67741935483871,"Salò","2020"
"2018","aprile",13.6,"Salò","2020"
"2019","dicembre",19.8387096774194,"Salò","2020"
"2020","febbraio",13.5172413793103,"Salò","2020"
"2021","gennaio",19.1290322580645,"Salò","2020"
"2022","giugno",6.76666666666667,"Salò","2020"
"2023","luglio",7.66666666666667,"Salò","2020"
"2024","maggio",7.54838709677419,"Salò","2020"
"2025","marzo",12.0645161290323,"Salò","2020"
"2026","novembre",31.0666666666667,"Salò","2020"
"2027","ottobre",13.5333333333333,"Salò","2020"
"2028","settembre",8.76666666666667,"Salò","2020"
"2029","agosto",7.83870967741935,"San Felice del Benaco","2020"
"2030","aprile",13.5,"San Felice del Benaco","2020"
"2031","dicembre",20.0322580645161,"San Felice del Benaco","2020"
"2032","febbraio",11.7586206896552,"San Felice del Benaco","2020"
"2033","gennaio",16.3870967741935,"San Felice del Benaco","2020"
"2034","giugno",6.73333333333333,"San Felice del Benaco","2020"
"2035","luglio",7.66666666666667,"San Felice del Benaco","2020"
"2036","maggio",7.51612903225806,"San Felice del Benaco","2020"
"2037","marzo",11.7741935483871,"San Felice del Benaco","2020"
"2038","novembre",31.7,"San Felice del Benaco","2020"
"2039","ottobre",14.6206896551724,"San Felice del Benaco","2020"
"2040","settembre",8.83333333333333,"San Felice del Benaco","2020"
"2041","agosto",12.9677419354839,"San Gervasio Bresciano","2020"
"2042","aprile",18.3333333333333,"San Gervasio Bresciano","2020"
"2043","dicembre",30.9032258064516,"San Gervasio Bresciano","2020"
"2044","febbraio",24.6206896551724,"San Gervasio Bresciano","2020"
"2045","gennaio",35.3225806451613,"San Gervasio Bresciano","2020"
"2046","giugno",10,"San Gervasio Bresciano","2020"
"2047","luglio",12.0666666666667,"San Gervasio Bresciano","2020"
"2048","maggio",10.2903225806452,"San Gervasio Bresciano","2020"
"2049","marzo",23.258064516129,"San Gervasio Bresciano","2020"
"2050","novembre",40.6333333333333,"San Gervasio Bresciano","2020"
"2051","ottobre",23.258064516129,"San Gervasio Bresciano","2020"
"2052","settembre",17.6,"San Gervasio Bresciano","2020"
"2053","agosto",13.1935483870968,"San Paolo","2020"
"2054","aprile",18.7,"San Paolo","2020"
"2055","dicembre",30,"San Paolo","2020"
"2056","febbraio",25.8275862068966,"San Paolo","2020"
"2057","gennaio",35.9354838709677,"San Paolo","2020"
"2058","giugno",10.4666666666667,"San Paolo","2020"
"2059","luglio",12.4666666666667,"San Paolo","2020"
"2060","maggio",10.6129032258065,"San Paolo","2020"
"2061","marzo",23.741935483871,"San Paolo","2020"
"2062","novembre",40.2333333333333,"San Paolo","2020"
"2063","ottobre",22.7741935483871,"San Paolo","2020"
"2064","settembre",18.1666666666667,"San Paolo","2020"
"2065","agosto",11.4838709677419,"San Zeno Naviglio","2020"
"2066","aprile",19.2,"San Zeno Naviglio","2020"
"2067","dicembre",32.1935483870968,"San Zeno Naviglio","2020"
"2068","febbraio",34.1724137931034,"San Zeno Naviglio","2020"
"2069","gennaio",46.9354838709677,"San Zeno Naviglio","2020"
"2070","giugno",9.96666666666667,"San Zeno Naviglio","2020"
"2071","luglio",11.4666666666667,"San Zeno Naviglio","2020"
"2072","maggio",13.0322580645161,"San Zeno Naviglio","2020"
"2073","marzo",26.4516129032258,"San Zeno Naviglio","2020"
"2074","novembre",40.8,"San Zeno Naviglio","2020"
"2075","ottobre",19.8387096774194,"San Zeno Naviglio","2020"
"2076","settembre",14.3,"San Zeno Naviglio","2020"
"2077","agosto",7.64516129032258,"Sarezzo","2020"
"2078","aprile",15.2666666666667,"Sarezzo","2020"
"2079","dicembre",16.0645161290323,"Sarezzo","2020"
"2080","febbraio",22.5862068965517,"Sarezzo","2020"
